time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.780000000000003,4.37417279029,-1.82277625147,22.9653462242,6.02021450723,6.09680823723,0.0,3.15886085875,-2.61761916495,4.94326961108,-0.141586673897,-0.0798563352664,0.0,413.1584454876538,416.4338200611922,415.98947288064124,416.7068313888661
3.840000000000003,4.56744436932,-1.98531191779,23.2642613841,6.01173553989,6.09322070022,0.0,3.28371649071,-2.80088982779,5.01945583268,-0.140781052346,-0.0358305854988,0.0,471.5359367942025,474.92243520296915,472.6274785980588,472.6723011008108
3.900000000000003,4.76761869158,-2.1581244804,23.5644835831,6.00302750111,6.09102731185,0.0,3.38882420495,-2.96022082653,4.98746675692,-0.155676903462,-0.0380489115328,0.0,440.41637748883295,440.23219846591087,440.5890351598549,439.3353310052454
3.960000000000003,4.97382174776,-2.3402275137,23.8612549983,5.99376309852,6.08926240682,0.0,3.48468880589,-3.11064003643,4.90467530341,-0.15198318767,-0.0161474057436,0.0,422.3565023477648,424.241261708093,424.1536733422952,424.4470835418887
4.020000000000002,5.18721178054,-2.53359182706,24.1599651123,5.98518759678,6.08829880659,0.0,3.62807774909,-3.33549164063,5.05075116129,-0.129165486617,-0.0158857778832,0.0,498.82829009497726,498.8475226559518,497.23113776134824,498.8832213565428
4.080000000000001,5.40852936575,-2.73963223737,24.4640881891,5.97756161947,6.08756821296,0.0,3.74902471675,-3.53311010455,5.0857527528,-0.123262364478,-0.00563403809952,0.0,466.2674735480772,467.0679890065233,467.58893125751075,468.0348097255567
4.14,5.63672598588,-2.95712419982,24.7684748992,5.9700144913,6.08691149718,0.0,3.85740082288,-3.71723328071,5.05988845931,-0.131374506448,-0.0245490487548,0.0,450.48880344882605,448.9564535299867,449.25574989160924,448.58307146558275
4.199999999999998,5.87120873455,-3.18548362644,25.0702495313,5.96261150383,6.08624028099,0.0,3.95863888761,-3.89539145758,4.9988448924,-0.110905685656,0.00715853294576,0.0,436.6325140427443,439.2704954800247,438.74827697891254,440.4305497771399
4.259999999999997,6.11190504393,-3.42491533225,25.3690518409,5.95618477674,6.0875285287,0.0,4.06431479993,-4.08623487762,4.96073730468,-0.1004432016,0.0407118842939,0.0,445.8222593878467,448.55611966809636,447.3130405842062,448.1544088569817
4.319999999999996,6.35843869206,-3.67519765821,25.6633745121,5.95006673799,6.09088427437,0.0,4.15314883939,-4.25715011464,4.85001965752,-0.105201625651,0.0759858746991,0.0,422.1103633538285,425.1463547173562,423.17612560549196,422.75660528938806
4.379999999999995,6.61076147183,-3.93677602867,25.9536706405,5.94333627536,6.09570260347,0.0,4.25697603089,-4.46273091374,4.82600558953,-0.132159243793,0.0877805649075,0.0,452.56579658661195,453.51938260034797,454.54138450171456,452.36390697147766
4.439999999999993,6.86968422541,-4.21171439703,26.2449339071,5.9352457185,6.10132346666,0.0,4.37290443034,-4.70253747813,4.88168596733,-0.140829400841,0.103432808039,0.0,479.1135401476053,480.3089803866921,481.32012412449313,480.6480354655022
4.499999999999992,7.13511261614,-4.50067895376,26.5379494516,5.92651070826,6.10720537393,0.0,4.4738709373,-4.93036468018,4.88468890198,-0.157353900135,0.0841368274486,0.0,466.60785430309136,465.10627017936486,466.3368681240481,465.02496184077563
4.559999999999991,7.4053740123,-4.80135949588,26.8253414456,5.91721454863,6.11223319932,0.0,4.5344765701,-5.09328126643,4.69536247068,-0.150497817736,0.0831092664209,0.0,401.30104316044446,401.2142917671042,398.54581349519054,399.14643669136115
4.6199999999999894,7.67987352143,-5.11342481115,27.1051107832,5.90795316351,6.11684191182,0.0,4.61491471623,-5.30973933959,4.62975809779,-0.163463381107,0.059633542145,0.0,444.9436402947985,443.0215516790127,444.86223345165314,443.77631940285545
4.679999999999988,7.95895570364,-5.438359061,27.380092659,5.89809283855,6.12045567381,0.0,4.68738507685,-5.5223032417,4.53584200183,-0.166147045966,0.06139464839,0.0,436.4128483946688,436.56249759249073,434.9112413445533,434.6599156766186
4.739999999999987,8.24367110504,-5.77940263324,27.6571300612,5.88871514623,6.1240066914,0.0,4.80225534229,-5.84643370676,4.69652817931,-0.141623537313,0.054350001575,0.0,519.8907472464566,519.3987081989433,517.0739530028286,518.7792829480704
4.799999999999986,8.53390389934,-6.13710608721,27.936425271,5.87969179645,6.12714725229,0.0,4.87173926825,-6.07783110135,4.61271293056,-0.180448966432,0.0479928348692,0.0,445.2162052037882,444.69738595660755,446.95430703121684,443.7551121607491
4.859999999999984,8.82818032734,-6.50876802423,28.2103245255,5.86888647783,6.13008514011,0.0,4.93707687921,-6.31185000335,4.51656225552,-0.179378624547,0.0508404946823,0.0,442.02938298979234,442.26555227510835,442.72966895872156,442.78628159996344
4.919999999999983,9.12601622544,-6.89392941421,28.4766499043,5.85785393129,6.1331720848,0.0,4.99046214271,-6.52789070524,4.36060477538,-0.194848295252,0.0526388535447,0.0,422.47984494321645,422.63676756879335,423.4451429275181,422.0768426126636
4.979999999999982,9.42692036377,-7.29207695045,28.733128632,5.84567583189,6.13638877897,0.0,5.03935804898,-6.7447874978,4.1883353991,-0.228742142114,0.0554885897878,0.0,417.3179090791131,417.5687581151558,419.2136411867763,416.21211437509277
5.0399999999999805,9.73079030359,-7.70374946718,28.9797898257,5.83182438407,6.13954854551,0.0,5.08927679195,-6.97878674541,4.03304183676,-0.235454785174,0.0463116484251,0.0,426.163507441468,425.38005427499064,424.5700626023708,423.9376586983375
